Date,Open,High,Low,Close,Adj Close,Volume
2012-08-08,1065.0,1098.95,1062.0,1065.65,1065.65,11012
2012-08-09,1069.0,1119.0,1066.35,1106.35,1106.35,39178
2012-08-10,1115.0,1130.15,1101.1,1111.0,1111.0,24514
2012-08-13,1109.95,1109.95,1086.05,1089.85,1089.85,14249
2012-08-14,1080.7,1115.0,1029.95,1082.35,1082.35,11075
2012-08-16,1065.5,1105.8,1065.45,1095.7,1095.7,19349
2012-08-17,1104.95,1105.8,1076.25,1081.35,1081.35,29637
2012-08-21,1081.35,1093.8,1044.9,1075.65,1075.65,34551
2012-08-22,1093.95,1093.95,1070.0,1081.6,1081.6,6591
2012-08-23,1041.0,1092.5,986.4,1080.95,1080.95,8291
2012-08-24,1073.1,1090.0,1073.1,1081.2,1081.2,5875
2012-08-27,1090.0,1095.0,1069.95,1084.9,1084.9,9855
2012-08-28,1076.0,1085.0,1063.5,1065.4,1065.4,17224
2012-08-29,1084.95,1085.0,1026.5,1037.6,1037.6,19921
2012-08-30,1031.25,1062.95,1028.0,1058.2,1058.2,20430
2012-08-31,1059.0,1080.9,1041.65,1049.05,1049.05,11681
2012-09-03,1047.95,1052.0,1038.0,1047.45,1047.45,103905
2012-09-04,1044.8,1074.95,1042.0,1053.95,1053.95,14046
2012-09-05,1067.45,1068.0,1045.05,1046.9,1046.9,71354
2012-09-06,1047.25,1062.0,1040.05,1044.25,1044.25,8219
2012-09-07,1046.75,1071.8,1044.0,1070.55,1070.55,7992
2012-09-08,1070.0,1075.0,1057.0,1062.3,1062.3,1578
2012-09-10,1057.0,1068.75,1040.0,1045.65,1045.65,10798
2012-09-11,1045.5,1078.95,1045.5,1070.3,1070.3,13993
2012-09-12,1070.0,1108.75,1070.0,1098.85,1098.85,10640
2012-09-13,1099.0,1115.7,1076.85,1081.8,1081.8,9935
2012-09-14,1094.05,1109.55,1085.7,1092.55,1092.55,18408
2012-09-17,1081.95,1152.4,1081.95,1120.25,1120.25,23825
2012-09-18,1104.0,1130.0,1101.0,1105.95,1105.95,11393
2012-09-20,1080.05,1119.9,1078.0,1093.65,1093.65,7295
2012-09-21,1095.95,1110.8,1078.2,1090.85,1090.85,64019
2012-09-24,1091.5,1125.0,1091.5,1114.7,1114.7,9943
2012-09-25,1120.75,1164.6,1120.0,1128.7,1128.7,38939
2012-09-26,1115.05,1179.85,1115.0,1162.5,1162.5,21873
2012-09-27,1160.0,1170.0,1145.05,1165.8,1165.8,20568
2012-09-28,1165.05,1192.0,1165.05,1179.75,1179.75,6104
2012-10-01,1185.0,1202.0,1179.0,1191.4,1191.4,15440
2012-10-03,1195.85,1205.95,1175.15,1179.0,1179.0,9883
2012-10-04,1199.95,1213.35,1170.0,1182.15,1182.15,12032
2012-10-05,1209.55,1232.0,1190.05,1196.25,1196.25,19174
2012-10-08,1180.5,1204.8,1172.3,1175.95,1175.95,10233
2012-10-09,1180.05,1187.1,1175.0,1180.35,1180.35,6060
2012-10-10,1170.05,1211.0,1162.45,1201.05,1201.05,21673
2012-10-11,1205.1,1213.9,1167.05,1200.05,1200.05,33540
2012-10-12,1213.95,1229.0,1200.0,1204.85,1204.85,4385
2012-10-15,1235.0,1235.0,1180.85,1206.35,1206.35,8290
2012-10-16,1205.1,1230.0,1205.05,1224.2,1224.2,12603
2012-10-17,1232.05,1256.0,1232.05,1247.9,1247.9,17759
2012-10-18,1251.0,1298.25,1251.0,1290.9,1290.9,42555
2012-10-19,1292.0,1306.9,1251.0,1270.9,1270.9,96936
2012-10-22,1273.0,1304.0,1260.0,1299.45,1299.45,81888
2012-10-23,1301.0,1319.0,1295.1,1302.9,1302.9,18282
2012-10-25,1299.0,1336.95,1298.05,1329.7,1329.7,78482
2012-10-26,1349.2,1349.2,1299.0,1303.5,1303.5,59584
2012-10-29,1330.0,1352.0,1308.3,1332.2,1332.2,42741
2012-10-30,1327.0,1333.5,1262.5,1274.55,1274.55,16918
2012-10-31,1270.0,1324.6,1270.0,1284.75,1284.75,13496
2012-11-01,1281.1,1309.0,1271.35,1291.0,1291.0,17343
2012-11-02,1286.05,1300.0,1282.0,1288.65,1288.65,4422
2012-11-05,1291.0,1294.55,1235.0,1261.65,1261.65,9941
2012-11-06,1261.7,1305.0,1254.95,1300.0,1300.0,15442
2012-11-07,1280.1,1330.0,1280.05,1322.8,1322.8,25239
2012-11-08,1300.85,1315.0,1293.0,1303.4,1303.4,12646
2012-11-09,1310.0,1318.5,1302.05,1309.85,1309.85,9158
2012-11-12,1301.6,1389.0,1301.6,1371.15,1371.15,24329
2012-11-13,1378.0,1386.85,1370.0,1378.15,1378.15,3168
2012-11-15,1372.9,1387.0,1364.7,1369.9,1369.9,55595
2012-11-16,1384.5,1384.6,1354.0,1358.85,1358.85,18921
2012-11-19,1380.0,1380.0,1331.65,1346.6,1346.6,6656
2012-11-20,1350.0,1359.5,1335.0,1345.25,1345.25,8874
2012-11-21,1348.0,1350.0,1320.05,1336.9,1336.9,18611
2012-11-22,1337.0,1347.0,1320.05,1327.25,1327.25,16870
2012-11-23,1334.0,1375.0,1334.0,1364.9,1364.9,10424
2012-11-26,1450.0,1450.0,1356.65,1362.75,1362.75,17633
2012-11-27,1385.75,1385.75,1362.05,1368.2,1368.2,20921
2012-11-29,1388.7,1389.0,1346.0,1361.95,1361.95,222144
2012-11-30,1380.0,1384.0,1365.05,1377.15,1377.15,20439
2012-12-03,1370.0,1385.0,1360.0,1369.8,1369.8,77757
2012-12-04,1370.0,1380.0,1357.7,1364.75,1364.75,9477
2012-12-05,1374.95,1380.0,1355.0,1363.85,1363.85,8168
2012-12-06,1380.0,1380.0,1320.1,1346.55,1346.55,7984
2012-12-07,1337.05,1359.65,1321.1,1333.8,1333.8,21177
2012-12-10,1333.8,1333.95,1309.0,1315.85,1315.85,22085
2012-12-11,1325.0,1325.05,1300.1,1310.95,1310.95,26141
2012-12-12,1290.0,1311.0,1290.0,1303.45,1303.45,15889
2012-12-13,1305.0,1310.0,1268.9,1290.45,1290.45,35109
2012-12-14,1280.0,1304.0,1270.0,1291.6,1291.6,15746
2012-12-17,1292.05,1299.0,1282.0,1292.95,1292.95,33961
2012-12-18,1285.05,1295.05,1280.0,1286.75,1286.75,28906
2012-12-19,1300.0,1410.0,1295.1,1300.15,1300.15,807429
2012-12-20,1310.0,1335.0,1291.35,1299.75,1299.75,142792
2012-12-21,1298.95,1299.0,1260.0,1273.3,1273.3,1190341
2012-12-24,1288.0,1316.4,1277.2,1313.5,1313.5,26769
2012-12-26,1318.55,1359.85,1314.0,1350.6,1350.6,38589
2012-12-27,1364.85,1370.0,1329.05,1337.45,1337.45,23596
2012-12-28,1349.65,1360.0,1330.05,1352.75,1352.75,20786
2012-12-31,1330.0,1370.0,1330.0,1352.25,1352.25,19601
2013-01-01,1355.3,1372.8,1354.6,1365.15,1365.15,13547
2013-01-02,1379.85,1380.0,1342.15,1350.15,1350.15,30752
2013-01-03,1364.65,1433.65,1355.0,1386.5,1386.5,46593
2013-01-04,1384.95,1409.85,1384.0,1387.15,1387.15,27109
2013-01-07,1394.0,1415.95,1376.25,1385.1,1385.1,22542
2013-01-08,1384.4,1390.0,1370.25,1383.85,1383.85,10167
2013-01-09,1390.9,1394.8,1365.05,1371.25,1371.25,11664
2013-01-10,1368.0,1432.2,1368.0,1405.45,1405.45,83003
2013-01-11,1416.4,1429.5,1382.0,1385.0,1385.0,16867
2013-01-14,1394.0,1403.9,1380.0,1393.85,1393.85,29986
2013-01-15,1421.0,1458.4,1400.0,1406.05,1406.05,185816
2013-01-16,1405.0,1419.95,1377.9,1385.8,1385.8,35113
2013-01-17,1389.7,1409.85,1380.0,1382.35,1382.35,21806
2013-01-18,1389.95,1397.8,1361.6,1371.45,1371.45,30429
2013-01-21,1372.0,1400.0,1361.6,1391.35,1391.35,224376
2013-01-22,1399.85,1407.8,1382.0,1389.55,1389.55,83906
2013-01-23,1372.0,1372.0,1314.0,1320.1,1320.1,26314
2013-01-24,1319.0,1335.0,1281.15,1302.0,1302.0,11689
2013-01-25,1311.0,1325.0,1291.5,1307.65,1307.65,6854
2013-01-28,1323.7,1323.7,1295.0,1300.5,1300.5,7415
2013-01-29,1301.0,1314.95,1284.5,1295.25,1295.25,8520
2013-01-30,1299.95,1315.0,1280.0,1305.1,1305.1,10535
2013-01-31,1296.55,1311.0,1281.0,1291.75,1291.75,10808
2013-02-01,1296.2,1306.95,1289.45,1296.15,1296.15,14396
2013-02-04,1314.8,1314.85,1282.55,1292.5,1292.5,11354
2013-02-05,1291.0,1297.85,1272.0,1280.3,1280.3,4895
2013-02-06,1294.6,1295.45,1274.0,1279.85,1279.85,14804
2013-02-07,1277.05,1288.7,1256.0,1261.6,1261.6,31208
2013-02-08,1255.0,1260.0,1243.0,1250.95,1250.95,8346
2013-02-11,1259.8,1260.0,1236.0,1244.85,1244.85,10785
2013-02-12,1241.05,1250.5,1235.5,1241.95,1241.95,6841
2013-02-13,1268.6,1290.0,1246.0,1259.4,1259.4,104695
2013-02-14,1265.0,1298.0,1260.0,1291.95,1291.95,96143
2013-02-15,1287.95,1290.15,1276.0,1289.3,1289.3,61065
2013-02-18,1290.0,1290.0,1267.1,1278.1,1278.1,4266
2013-02-19,1284.5,1298.0,1265.25,1271.0,1271.0,91321
2013-02-20,1284.95,1304.7,1272.0,1285.1,1285.1,9295
2013-02-21,1271.95,1287.0,1255.1,1264.8,1264.8,9694
2013-02-22,1253.15,1264.95,1235.65,1239.05,1239.05,12862
2013-02-25,1261.0,1301.8,1243.9,1286.6,1286.6,44460
2013-02-26,1286.6,1308.0,1265.45,1279.35,1279.35,19712
2013-02-27,1287.95,1319.0,1273.8,1311.1,1311.1,13758
2013-02-28,1319.0,1329.35,1266.25,1281.35,1281.35,12670
2013-03-01,1299.9,1299.9,1270.0,1282.3,1282.3,18134
2013-03-04,1284.0,1284.0,1247.3,1257.2,1257.2,9233
2013-03-05,1266.95,1285.0,1257.0,1271.6,1271.6,26787
2013-03-06,1278.9,1278.9,1244.6,1248.3,1248.3,13077
2013-03-07,1249.9,1264.8,1248.05,1258.3,1258.3,17576
2013-03-08,1269.9,1295.0,1264.0,1284.75,1284.75,21349
2013-03-11,1275.0,1280.0,1270.05,1278.85,1278.85,20848
2013-03-12,1288.95,1288.95,1259.0,1262.35,1262.35,11105
2013-03-13,1278.7,1278.85,1248.7,1252.6,1252.6,27653
2013-03-14,1268.95,1270.0,1242.05,1266.45,1266.45,8668
2013-03-15,1270.5,1315.0,1260.0,1299.0,1299.0,36973
2013-03-18,1289.8,1297.7,1272.0,1283.45,1283.45,49361
2013-03-19,1284.85,1284.85,1250.0,1253.5,1253.5,6965
2013-03-20,1248.6,1265.1,1246.0,1249.1,1249.1,4566
2013-03-21,1257.7,1263.75,1225.5,1236.05,1236.05,35972
2013-03-22,1249.95,1250.0,1182.3,1209.7,1209.7,10958
2013-03-25,1214.95,1214.95,1165.0,1174.3,1174.3,60471
2013-03-26,1165.05,1171.85,1105.0,1136.5,1136.5,43957
2013-03-28,1135.85,1188.45,1106.55,1148.1,1148.1,85279
2013-04-01,1156.25,1185.0,1156.25,1173.1,1173.1,7956
2013-04-02,1170.0,1199.0,1170.0,1182.55,1182.55,39247
2013-04-03,1176.05,1215.0,1176.05,1206.9,1206.9,90078
2013-04-04,1212.0,1212.0,1180.0,1195.15,1195.15,31846
2013-04-05,1181.1,1201.0,1165.5,1172.8,1172.8,42907
2013-04-08,1176.4,1189.95,1161.6,1172.6,1172.6,7352
2013-04-09,1173.05,1187.15,1125.0,1136.95,1136.95,9737
2013-04-10,1126.0,1143.7,1115.5,1123.75,1123.75,13144
2013-04-11,1120.0,1122.4,1105.0,1110.7,1110.7,17726
2013-04-12,1100.0,1120.05,1100.0,1119.5,1119.5,8057
2013-04-15,1139.7,1139.7,1100.0,1113.65,1113.65,41437
2013-04-16,1097.0,1134.8,1097.0,1124.25,1124.25,38508
2013-04-17,1107.0,1151.0,1107.0,1145.65,1145.65,15202
2013-04-18,1122.0,1184.95,1122.0,1171.45,1171.45,14699
2013-04-22,1165.0,1230.0,1121.5,1222.05,1222.05,74383
2013-04-23,1214.9,1249.0,1212.9,1239.15,1239.15,7393
2013-04-25,1250.0,1303.0,1244.0,1290.5,1290.5,27251
2013-04-26,1297.0,1304.7,1256.6,1261.1,1261.1,7884
2013-04-29,1261.1,1280.0,1200.0,1215.7,1215.7,72754
2013-04-30,1239.45,1240.0,1215.55,1226.25,1226.25,5974
2013-05-02,1230.9,1274.9,1230.9,1268.1,1268.1,14460
2013-05-03,1265.0,1271.95,1235.0,1242.3,1242.3,9743
2013-05-06,1240.5,1270.0,1240.0,1260.05,1260.05,248750
2013-05-07,1265.0,1290.0,1265.0,1281.35,1281.35,53332
2013-05-08,1298.7,1380.0,1285.4,1362.1,1362.1,90505
2013-05-09,1325.0,1401.0,1325.0,1390.0,1390.0,127897
2013-05-10,1375.0,1417.0,1375.0,1399.45,1399.45,21031
2013-05-11,1400.0,1415.5,1397.5,1410.95,1410.95,3083
2013-05-13,1417.85,1417.85,1372.4,1378.75,1378.75,21688
2013-05-14,1367.3,1398.9,1367.0,1380.35,1380.35,10720
2013-05-15,1370.2,1450.0,1369.0,1401.15,1401.15,157333
2013-05-16,1439.0,1490.0,1419.1,1473.6,1473.6,101798
2013-05-17,1484.0,1524.9,1475.0,1509.25,1509.25,123536
2013-05-20,1529.0,1589.9,1505.0,1581.15,1581.15,174148
2013-05-21,1574.0,1595.0,1465.0,1492.4,1492.4,60896
2013-05-22,1497.0,1510.15,1411.25,1444.3,1444.3,52232
2013-05-23,1418.0,1433.8,1388.05,1425.2,1425.2,20037
2013-05-24,1475.0,1475.0,1402.0,1441.85,1441.85,42596
2013-05-27,1450.0,1469.8,1423.0,1455.6,1455.6,13304
2013-05-28,1460.0,1484.7,1460.0,1474.85,1474.85,36289
2013-05-29,1462.0,1488.8,1462.0,1482.05,1482.05,19482
2013-05-30,1479.5,1484.9,1459.95,1470.75,1470.75,13376
2013-05-31,1456.0,1478.0,1456.0,1472.35,1472.35,17388
2013-06-03,1470.0,1485.0,1462.0,1477.9,1477.9,8209
2013-06-04,1477.95,1533.3,1438.7,1457.75,1457.75,11746
2013-06-05,1464.95,1474.85,1445.35,1467.0,1467.0,7508
2013-06-06,1474.8,1474.8,1436.9,1454.35,1454.35,5791
2013-06-07,1454.95,1510.0,1445.95,1503.35,1503.35,25951
2013-06-10,1431.0,1522.7,1431.0,1493.65,1493.65,14462
2013-06-11,1495.0,1510.05,1480.45,1494.9,1494.9,309110
2013-06-12,1481.25,1497.8,1450.1,1456.4,1456.4,15484
2013-06-13,1460.0,1460.0,1421.1,1437.6,1437.6,9672
2013-06-14,1435.05,1448.95,1430.0,1439.65,1439.65,18409
2013-06-17,1445.0,1468.9,1430.0,1438.0,1438.0,20823
2013-06-18,1440.0,1475.0,1433.5,1439.35,1439.35,17070
2013-06-19,1448.95,1473.8,1425.1,1429.65,1429.65,46593
2013-06-20,1429.9,1444.0,1415.25,1422.0,1422.0,6396
2013-06-21,1419.9,1419.9,1389.0,1397.55,1397.55,13667
2013-06-24,1375.15,1387.85,1330.0,1341.5,1341.5,15162
2013-06-25,1359.7,1414.8,1303.25,1376.5,1376.5,55659
2013-06-26,1380.0,1409.95,1341.2,1374.15,1374.15,16821
2013-06-27,1390.0,1410.0,1341.5,1348.5,1348.5,25277
2013-06-28,1375.75,1421.85,1346.7,1384.75,1384.75,39047
2013-07-01,1400.0,1445.0,1387.0,1439.0,1439.0,18912
2013-07-02,1445.5,1465.0,1378.7,1418.85,1418.85,195401
2013-07-03,1401.55,1425.05,1398.8,1417.75,1417.75,11188
2013-07-04,1415.1,1415.1,1394.95,1408.0,1408.0,5646
2013-07-05,1410.0,1414.85,1391.2,1413.4,1413.4,8415
2013-07-08,1419.8,1419.8,1381.15,1387.15,1387.15,13002
2013-07-09,1385.05,1405.55,1385.0,1392.1,1392.1,9065
2013-07-10,1398.0,1408.8,1391.25,1394.9,1394.9,12486
2013-07-11,1400.0,1450.0,1400.0,1449.35,1449.35,164862
2013-07-12,1422.0,1445.95,1422.0,1441.15,1441.15,100054
2013-07-15,1427.05,1485.8,1427.05,1481.15,1481.15,17008
2013-07-16,1448.95,1462.65,1414.0,1420.05,1420.05,130704
2013-07-17,1423.25,1454.9,1400.0,1410.6,1410.6,25661
2013-07-18,1397.0,1440.05,1352.05,1374.55,1374.55,95911
2013-07-19,1375.0,1385.0,1316.0,1325.35,1325.35,38487
2013-07-22,1316.6,1375.0,1316.6,1340.95,1340.95,50294
2013-07-23,1332.0,1372.8,1228.7,1356.35,1356.35,129032
2013-07-24,1345.0,1355.0,1304.5,1313.15,1313.15,43701
2013-07-25,1338.85,1338.85,1288.0,1302.6,1302.6,15271
2013-07-26,1295.05,1312.0,1240.1,1253.7,1253.7,24335
2013-07-29,1253.7,1263.0,1205.0,1210.5,1210.5,22545
2013-07-30,1199.1,1240.0,1150.2,1179.9,1179.9,30239
2013-07-31,1160.4,1160.4,1109.8,1143.95,1143.95,41404
2013-08-01,1145.25,1174.95,1120.45,1129.85,1129.85,20364
2013-08-02,1130.15,1138.15,1064.0,1102.55,1102.55,33642
2013-08-05,1102.55,1139.7,1056.6,1069.9,1069.9,32468
2013-08-06,1066.05,1066.05,1010.0,1019.95,1019.95,38635
2013-08-07,1010.0,1035.0,1009.95,1016.1,1016.1,27576
2013-08-08,1020.0,1065.0,1018.95,1052.8,1052.8,31397
2013-08-12,1069.95,1150.0,1065.05,1132.35,1132.35,337905
2013-08-13,1137.95,1269.95,1121.0,1244.0,1244.0,32439
2013-08-14,1264.0,1275.05,1206.35,1222.5,1222.5,15229
2013-08-16,1206.1,1230.0,1145.0,1150.2,1150.2,227491
2013-08-19,1140.35,1175.0,1089.0,1117.0,1117.0,247596
2013-08-20,1117.0,1176.0,1025.15,1155.4,1155.4,48518
2013-08-21,1175.0,1199.9,1080.0,1100.05,1100.05,11916
2013-08-22,1068.0,1133.95,1068.0,1095.75,1095.75,9532
2013-08-23,1125.0,1148.0,1100.1,1137.7,1137.7,20484
2013-08-26,1130.0,1148.8,1111.0,1121.05,1121.05,14995
2013-08-27,1142.4,1142.4,1031.5,1042.65,1042.65,47462
2013-08-28,1036.0,1036.0,975.0,984.25,984.25,58837
2013-08-29,1013.0,1017.7,965.3,1007.95,1007.95,64550
2013-08-30,980.0,1034.0,980.0,1026.8,1026.8,36061
2013-09-02,1035.0,1055.0,984.95,1011.8,1011.8,92724
2013-09-03,1024.0,1024.0,986.0,1000.9,1000.9,26439
2013-09-04,991.2,1008.9,980.0,985.8,985.8,25829
2013-09-05,1008.0,1082.95,1000.2,1066.5,1066.5,93442
2013-09-06,1072.0,1115.0,1070.05,1095.5,1095.5,30468
2013-09-10,1130.0,1155.0,1110.0,1147.25,1147.25,40420
2013-09-11,1141.0,1170.0,1141.0,1165.3,1165.3,21836
2013-09-12,1169.0,1175.0,1110.0,1125.9,1125.9,11859
2013-09-13,1132.0,1154.65,1112.5,1145.55,1145.55,21347
2013-09-16,1154.45,1168.45,1130.0,1141.1,1141.1,17562
2013-09-17,1144.0,1344.0,1139.85,1179.6,1179.6,28837
2013-09-18,1191.9,1247.3,1172.65,1221.85,1221.85,37887
2013-09-19,1239.95,1275.0,1206.15,1245.6,1245.6,129819
2013-09-20,1274.9,1319.0,1211.05,1292.85,1292.85,68948
2013-09-23,1275.05,1286.25,1230.0,1250.45,1250.45,14527
2013-09-24,1238.0,1238.0,1175.1,1181.35,1181.35,32751
2013-09-25,1179.2,1204.0,1165.1,1190.95,1190.95,15252
2013-09-26,1196.0,1200.1,1165.0,1170.9,1170.9,36712
2013-09-27,1188.0,1190.1,1155.1,1177.5,1177.5,20540
2013-09-30,1190.0,1190.0,1155.1,1165.5,1165.5,3783
2013-10-01,1157.05,1174.7,1141.2,1155.5,1155.5,17471
2013-10-03,1155.2,1215.0,1155.2,1204.8,1204.8,11810
2013-10-04,1199.9,1265.0,1199.9,1248.05,1248.05,40350
2013-10-07,1236.0,1274.95,1236.0,1261.05,1261.05,28548
2013-10-08,1274.55,1298.8,1270.0,1291.1,1291.1,44923
2013-10-09,1290.0,1290.0,1275.0,1281.8,1281.8,23804
2013-10-10,1276.0,1287.6,1255.2,1263.7,1263.7,14783
2013-10-11,1273.85,1279.0,1258.8,1260.9,1260.9,15850
2013-10-14,1279.0,1299.65,1264.0,1295.5,1295.5,13110
2013-10-15,1295.1,1302.0,1252.1,1276.95,1276.95,124203
2013-10-17,1261.2,1281.95,1260.0,1277.55,1277.55,14841
2013-10-18,1273.25,1292.05,1270.0,1278.45,1278.45,17843
2013-10-21,1278.5,1297.8,1278.35,1289.4,1289.4,14040
2013-10-22,1282.0,1302.0,1279.0,1296.0,1296.0,56663
2013-10-23,1295.8,1307.0,1280.05,1285.3,1285.3,8150
2013-10-24,1260.0,1294.9,1260.0,1274.9,1274.9,7482
2013-10-25,1267.0,1308.6,1258.0,1285.8,1285.8,12533
2013-10-28,1290.0,1315.0,1270.15,1274.4,1274.4,3615
2013-10-29,1275.0,1310.0,1251.0,1289.5,1289.5,73612
2013-10-30,1296.5,1335.6,1290.25,1316.25,1316.25,64254
2013-10-31,1328.3,1363.9,1300.4,1353.05,1353.05,57549
2013-11-01,1350.05,1375.0,1325.4,1367.35,1367.35,38014
2013-11-03,1375.0,1390.0,1355.55,1368.45,1368.45,5481
2013-11-05,1365.0,1368.15,1335.0,1341.1,1341.1,51901
2013-11-06,1350.0,1389.0,1334.95,1373.2,1373.2,17663
2013-11-07,1365.05,1423.0,1365.0,1409.25,1409.25,37204
2013-11-08,1410.0,1423.0,1370.1,1395.2,1395.2,23067
2013-11-11,1404.75,1420.0,1395.0,1411.65,1411.65,27957
2013-11-12,1411.65,1434.8,1404.05,1411.25,1411.25,14669
2013-11-13,1400.05,1414.2,1385.0,1401.05,1401.05,25470
2013-11-14,1410.85,1448.0,1401.3,1424.95,1424.95,42412
2013-11-18,1432.0,1459.0,1410.3,1426.35,1426.35,27699
2013-11-19,1427.1,1444.8,1417.0,1437.8,1437.8,7924
2013-11-20,1434.7,1444.8,1422.2,1427.85,1427.85,8601
2013-11-21,1431.0,1438.0,1387.2,1394.9,1394.9,10566
2013-11-22,1399.95,1399.95,1365.0,1378.4,1378.4,24783
2013-11-25,1373.35,1415.0,1366.0,1398.7,1398.7,51523
2013-11-26,1384.95,1410.0,1365.1,1375.85,1375.85,110436
2013-11-27,1415.05,1415.05,1380.1,1389.5,1389.5,25416
2013-11-28,1393.35,1399.95,1375.0,1389.55,1389.55,70015
2013-11-29,1376.0,1414.8,1376.0,1410.55,1410.55,23923
2013-12-02,1409.0,1428.95,1391.1,1406.2,1406.2,68703
2013-12-03,1417.85,1488.8,1405.1,1469.9,1469.9,74497
2013-12-04,1460.0,1482.95,1432.3,1460.35,1460.35,151435
2013-12-05,1478.8,1495.0,1440.0,1452.25,1452.25,29056
2013-12-06,1454.95,1500.0,1450.75,1488.8,1488.8,21218
2013-12-09,1505.0,1518.95,1464.45,1496.85,1496.85,30210
2013-12-10,1505.0,1505.0,1489.55,1500.6,1500.6,19057
2013-12-11,1499.95,1503.0,1481.4,1492.75,1492.75,10040
2013-12-12,1485.05,1505.0,1460.0,1496.5,1496.5,23019
2013-12-13,1480.3,1497.95,1475.0,1481.55,1481.55,65030
2013-12-16,1453.25,1495.8,1453.25,1483.3,1483.3,22562
2013-12-17,1480.0,1490.0,1476.8,1479.85,1479.85,29865
2013-12-18,1463.85,1503.95,1451.55,1495.35,1495.35,29853
2013-12-19,1480.6,1504.6,1466.7,1481.9,1481.9,21730
2013-12-20,1478.05,1500.0,1470.0,1494.75,1494.75,23257
2013-12-23,1507.0,1560.0,1499.95,1555.25,1555.25,37191
2013-12-24,1569.5,1575.0,1527.05,1531.8,1531.8,68342
2013-12-26,1548.0,1548.0,1511.0,1518.55,1518.55,10613
2013-12-27,1495.0,1539.8,1495.0,1524.9,1524.9,10374
2013-12-30,1550.0,1579.95,1545.0,1555.95,1555.95,29088
2013-12-31,1551.45,1589.0,1551.45,1581.25,1581.25,25680
2014-01-01,1560.0,1615.0,1560.0,1570.3,1570.3,11995
2014-01-02,1570.5,1580.05,1558.8,1569.2,1569.2,6973
2014-01-03,1571.8,1604.0,1538.65,1555.5,1555.5,51282
2014-01-06,1571.15,1580.0,1530.1,1551.45,1551.45,47696
2014-01-07,1555.25,1571.9,1545.3,1554.05,1554.05,22539
2014-01-08,1560.75,1560.75,1545.0,1555.45,1555.45,17568
2014-01-09,1546.1,1557.8,1537.0,1550.35,1550.35,31882
2014-01-10,1559.8,1564.5,1549.15,1560.55,1560.55,21839
2014-01-13,1561.05,1571.8,1555.15,1565.9,1565.9,14456
2014-01-14,1569.95,1569.95,1550.1,1553.05,1553.05,3660
2014-01-15,1554.0,1569.8,1532.0,1554.9,1554.9,63626
2014-01-16,1555.0,1604.0,1548.8,1584.05,1584.05,36055
2014-01-17,1568.0,1584.0,1535.0,1573.75,1573.75,19083
2014-01-20,1580.0,1594.0,1551.05,1569.5,1569.5,9000
2014-01-21,1570.0,1600.0,1567.8,1596.85,1596.85,11414
2014-01-22,1601.0,1610.0,1565.15,1573.5,1573.5,10618
2014-01-23,1585.0,1585.0,1550.1,1574.35,1574.35,6934
2014-01-24,1584.9,1584.9,1534.3,1550.55,1550.55,17340
2014-01-27,1545.0,1545.0,1472.0,1491.75,1491.75,16899
2014-01-28,1476.85,1548.0,1475.0,1535.75,1535.75,23832
2014-01-29,1545.0,1558.65,1496.2,1512.2,1512.2,4131
2014-01-30,1485.95,1508.8,1485.0,1498.4,1498.4,50680
2014-01-31,1500.55,1555.0,1500.0,1531.15,1531.15,7348
2014-02-03,1544.0,1544.0,1482.05,1492.4,1492.4,9839
2014-02-04,1512.85,1524.3,1475.0,1481.3,1481.3,5159
2014-02-05,1489.4,1510.0,1475.5,1484.3,1484.3,4978
2014-02-06,1515.0,1515.0,1475.95,1483.15,1483.15,13154
2014-02-07,1499.95,1501.0,1480.05,1493.9,1493.9,3056
2014-02-10,1502.0,1519.95,1478.05,1485.75,1485.75,3291
2014-02-11,1498.95,1500.0,1460.0,1465.6,1465.6,1682
2014-02-12,1480.0,1495.0,1470.25,1481.9,1481.9,11936
2014-02-13,1467.15,1498.9,1467.15,1482.2,1482.2,8386
2014-02-14,1482.25,1495.0,1461.0,1475.4,1475.4,3107
2014-02-17,1475.05,1512.4,1475.05,1503.85,1503.85,15060
2014-02-18,1551.0,1578.0,1506.0,1557.45,1557.45,85356
2014-02-19,1551.05,1551.05,1534.8,1540.2,1540.2,7453
2014-02-20,1545.0,1547.8,1493.2,1512.3,1512.3,7910
2014-02-21,1505.1,1540.0,1501.05,1529.65,1529.65,10910
2014-02-24,1529.7,1550.0,1516.35,1526.3,1526.3,5861
2014-02-25,1512.0,1556.0,1512.0,1553.35,1553.35,59585
2014-02-26,1560.0,1565.0,1525.5,1547.9,1547.9,8926
2014-02-28,1555.0,1585.0,1549.95,1571.5,1571.5,16071
2014-03-03,1578.95,1594.0,1565.05,1588.95,1588.95,150684
2014-03-04,1572.0,1590.0,1572.0,1585.1,1585.1,8819
2014-03-05,1585.0,1596.8,1550.0,1557.6,1557.6,18326
2014-03-06,1562.1,1647.05,1561.0,1616.4,1616.4,53133
2014-03-07,1620.05,1645.0,1586.6,1636.7,1636.7,46824
2014-03-10,1636.7,1675.0,1622.7,1672.1,1672.1,69025
2014-03-11,1670.75,1713.05,1669.15,1694.7,1694.7,30364
2014-03-12,1696.0,1708.8,1685.0,1690.75,1690.75,9448
2014-03-13,1725.0,1725.0,1630.0,1647.05,1647.05,10256
2014-03-14,1650.0,1670.0,1635.5,1655.8,1655.8,11893
